transaction_id_raw,payer_id,payer_id_type,payee_id_type,status_name,created_at,product_id,paid_total_value,paid_credit_card_value,paid_balance_value,received_cashback_value
19837,51429,CONSUMER,USER,Aprovado,2020-05-01 19:27:06,7,3132.29,0.0,"3132,29",10
19838,98621,CONSUMER,USER,Aprovado,2020-12-03 19:55:16,1,2464.0,2464.0,0,0
19839,17127,CONSUMER,BIZ,Erro,2020-02-10 04:36:25,2,3744.0,3744.0,0,0
19840,48361,CONSUMER,USER,Aprovado,2020-07-16 10:57:32,7,1146.0,822.17,"323,83",0
19841,52510,CONSUMER,USER,Não Autorizado,2020-10-08 08:29:17,1,2828.0,0.0,2828,0
19842,81802,CONSUMER,USER,Erro,2020-12-27 09:04:35,7,1000.0,114.79,"885,21",0
19843,85387,CONSUMER,USER,Aprovado,2020-12-11 10:38:25,1,2772.0,0.0,2772,0
19844,14152,CONSUMER,BIZ,Aprovado,2020-11-09 12:31:56,5,508.0,508.0,0,0
19845,71905,CONSUMER,USER,Erro,2020-11-05 02:20:08,7,1306.04,1144.4,"161,64",0
19846,49542,CONSUMER,USER,Aprovado,2020-11-01 13:13:04,1,1009.0,0.0,1009,0
19847,91983,CONSUMER,USER,Aprovado,2020-12-14 04:46:37,1,1430.0,1430.0,0,0
19848,4247,CONSUMER,USER,Aprovado,2020-08-26 06:41:13,1,2430.89,1252.33,"1178,56",0
19849,97191,CONSUMER,USER,Aprovado,2020-12-01 09:20:52,7,4304.4,0.0,"4304,4",0
19850,63984,CONSUMER,USER,Erro,2020-02-17 14:17:03,8,1536.0,0.0,1536,0
19851,14235,CONSUMER,BIZ,Não Autorizado,2020-05-19 01:25:00,10,4642.74,4011.73,"631,01",0
19852,93411,CONSUMER,BIZ,Erro,2020-10-04 19:47:52,9,2263.0,0.0,2263,10
19853,45448,CONSUMER,USER,Erro,2020-12-27 13:11:21,8,3249.19,3207.99,"41,2",0
19854,13532,CONSUMER,USER,Aprovado,2020-04-19 18:01:43,8,534.0,26.82,"507,18",0
19855,93625,CONSUMER,USER,Aprovado,2020-09-25 08:08:13,7,1628.94,1628.94,0,0
19856,12439,CONSUMER,USER,Aprovado,2020-11-27 00:52:08,1,3669.56,1111.87,"2557,69",0
19857,96981,CONSUMER,BIZ,Aprovado,2020-04-27 14:32:59,4,2992.33,2992.33,0,0
19858,65710,CONSUMER,USER,Não Autorizado,2020-08-28 19:23:38,8,4632.0,0.0,4632,0
19859,99850,CONSUMER,BIZ,Erro,2020-06-13 22:43:19,2,354.0,0.0,354,0
19860,59735,CONSUMER,USER,Erro,2020-12-27 17:33:52,7,3757.0,0.0,3757,0
19861,76306,CONSUMER,USER,Aprovado,2020-11-22 13:53:03,1,2314.0,166.66,"2147,34",0
19862,45413,CONSUMER,USER,Erro,2020-05-19 19:15:12,8,1725.0,1725.0,0,0
19863,28110,CONSUMER,USER,Aprovado,2020-04-18 01:02:48,7,3071.99,0.0,"3071,99",0
19864,13478,CONSUMER,USER,Aprovado,2020-12-29 06:47:54,1,3322.11,2241.32,"1080,79",0
19865,70940,CONSUMER,USER,Não Autorizado,2020-09-28 19:27:33,7,1527.54,234.25,"1293,29",0
19866,78678,CONSUMER,BIZ,Aprovado,2020-05-15 01:02:18,10,1559.0,0.0,1559,0
19867,45642,CONSUMER,BIZ,Erro,2020-11-08 00:24:46,6,119.0,119.0,0,0
19868,89288,CONSUMER,USER,Aprovado,2020-12-24 21:22:43,1,4293.23,4293.23,0,0
19869,64313,CONSUMER,USER,Erro,2020-04-26 19:16:34,7,3593.0,0.0,3593,0
19870,18767,CONSUMER,USER,Aprovado,2020-12-09 21:30:16,8,771.65,513.08,"258,57",0
19871,37520,CONSUMER,USER,Aprovado,2020-08-14 20:00:01,7,2955.0,0.0,2955,10
19872,98909,CONSUMER,USER,Não Autorizado,2020-10-10 04:18:06,7,1995.24,443.46,"1551,78",0
19873,59835,CONSUMER,USER,Aprovado,2020-07-06 05:46:53,1,2792.0,0.0,2792,0
19874,59838,CONSUMER,USER,Não Autorizado,2020-07-31 22:01:47,8,1927.74,0.0,"1927,74",0
19875,47724,CONSUMER,USER,Aprovado,2020-08-31 03:16:52,8,3090.0,3090.0,0,10
19876,676,CONSUMER,USER,Aprovado,2020-12-07 13:35:30,1,438.14,0.0,"438,14",0
19877,42230,CONSUMER,USER,Aprovado,2020-12-22 13:34:56,7,3880.0,784.26,"3095,74",0
19878,3080,CONSUMER,BIZ,Não Autorizado,2020-09-18 21:23:07,4,3625.0,0.0,3625,10
19879,18029,CONSUMER,USER,Erro,2020-12-23 01:18:42,1,708.0,57.3,"650,7",0
19880,81977,CONSUMER,USER,Aprovado,2020-08-05 23:34:07,7,2375.57,0.0,"2375,57",0
19881,19426,CONSUMER,BIZ,Aprovado,2020-10-21 04:14:07,10,476.0,418.75,"57,25",0
19882,6459,CONSUMER,BIZ,Erro,2020-12-13 15:39:48,10,803.9,590.55,"213,35",0
19883,74936,CONSUMER,BIZ,Aprovado,2020-11-05 07:04:11,2,2173.0,984.7,"1188,3",0
19884,38940,CONSUMER,BIZ,Não Autorizado,2020-11-11 06:06:33,6,2693.87,0.0,"2693,87",10
19885,27615,CONSUMER,USER,Aprovado,2020-04-10 11:02:58,8,2074.0,2074.0,0,0
19886,31284,CONSUMER,USER,Não Autorizado,2020-11-16 19:17:46,8,2680.59,0.0,"2680,59",0
19887,42428,CONSUMER,USER,Aprovado,2020-04-07 15:05:27,1,3693.87,3693.87,0,0
19888,75422,CONSUMER,USER,Aprovado,2020-02-07 03:55:50,1,946.0,0.0,946,0
19889,65547,CONSUMER,USER,Não Autorizado,2020-09-28 01:48:10,7,4830.0,4830.0,0,0
19890,99458,CONSUMER,USER,Não Autorizado,2020-09-26 21:07:46,7,3147.88,2412.92,"734,96",0
19891,57063,CONSUMER,USER,Erro,2020-12-07 16:49:32,1,1888.1,1888.1,0,0
19892,46088,CONSUMER,USER,Aprovado,2020-12-04 21:04:17,8,842.0,0.0,842,0
19893,986,CONSUMER,BIZ,Não Autorizado,2020-12-22 11:04:13,10,3913.0,1489.92,"2423,08",0
19894,39161,CONSUMER,USER,Não Autorizado,2020-11-24 08:33:53,8,807.0,807.0,0,0
19895,49294,CONSUMER,BIZ,Aprovado,2020-09-24 12:42:28,4,4683.0,4683.0,0,0
19896,60278,CONSUMER,BIZ,Aprovado,2020-11-21 01:57:15,2,1908.0,1908.0,0,10
19897,32586,CONSUMER,USER,Aprovado,2020-03-13 09:06:16,1,2224.0,0.0,2224,0
19898,77299,CONSUMER,USER,Aprovado,2020-12-31 03:04:36,7,3567.65,1930.84,"1636,81",0
19899,60387,CONSUMER,USER,Aprovado,2020-08-11 15:07:38,7,3747.0,0.0,3747,0
19900,98755,CONSUMER,USER,Aprovado,2020-12-13 01:07:57,1,1061.0,1061.0,0,0
19901,73554,CONSUMER,USER,Aprovado,2020-12-05 07:08:23,8,2500.66,2500.66,0,0
19902,84783,CONSUMER,USER,Aprovado,2020-06-25 13:12:05,1,4929.0,4454.94,"474,06",0
19903,99299,CONSUMER,BIZ,Aprovado,2020-10-31 03:46:58,2,2964.0,0.0,2964,0
19904,33192,CONSUMER,USER,Erro,2020-10-25 21:02:32,8,1365.84,0.0,"1365,84",0
19905,21742,CONSUMER,BIZ,Não Autorizado,2020-11-13 02:21:29,10,75.0,75.0,0,0
19906,25543,CONSUMER,BIZ,Aprovado,2020-08-19 03:20:36,6,2211.44,1651.71,"559,73",10
19907,69162,CONSUMER,USER,Erro,2020-09-15 14:42:59,8,1364.07,87.13,"1276,94",10
19908,25220,CONSUMER,USER,Aprovado,2020-09-18 10:45:37,1,847.42,0.0,"847,42",0
19909,97724,CONSUMER,BIZ,Erro,2020-12-27 03:06:08,2,3993.0,0.0,3993,10
19910,39259,CONSUMER,USER,Aprovado,2020-12-16 08:50:22,1,1245.92,1245.92,0,0
19911,27751,CONSUMER,BIZ,Aprovado,2020-12-28 05:57:45,2,120.0,0.0,120,6
19912,48391,CONSUMER,USER,Erro,2020-12-25 13:52:45,1,1835.57,0.0,"1835,57",0
19913,20780,CONSUMER,USER,Aprovado,2020-05-13 19:00:45,1,3103.01,1054.76,"2048,25",0
19914,33555,CONSUMER,BIZ,Erro,2020-12-30 02:22:06,6,309.52,309.52,0,0
19915,10357,CONSUMER,USER,Não Autorizado,2020-12-08 01:59:01,1,2069.0,0.0,2069,0
19916,7656,CONSUMER,USER,Aprovado,2020-05-03 15:25:41,8,796.84,0.0,"796,84",0
19917,32602,CONSUMER,USER,Aprovado,2020-12-18 01:29:32,1,537.39,349.38,"188,01",0
19918,24229,CONSUMER,BIZ,Aprovado,2020-10-24 09:23:24,10,4239.93,3107.63,"1132,3",0
19919,92736,CONSUMER,BIZ,Aprovado,2020-11-21 04:11:15,6,3689.5,2676.8,"1012,7",0
19920,36823,CONSUMER,USER,Aprovado,2020-09-30 12:25:00,1,3322.0,3322.0,0,0
19921,31529,CONSUMER,BIZ,Não Autorizado,2020-12-10 12:05:16,2,3216.99,138.4,"3078,59",0
19922,23515,CONSUMER,USER,Aprovado,2020-12-04 17:56:38,1,563.4,0.0,"563,4",0
19923,3607,CONSUMER,USER,Erro,2020-05-14 14:25:14,1,834.73,30.11,"804,62",0
19924,92401,CONSUMER,BIZ,Não Autorizado,2020-11-17 21:36:49,9,4883.64,0.0,"4883,64",0
19925,74377,CONSUMER,BIZ,Aprovado,2020-10-14 07:40:30,6,141.69,119.81,"21,88",0
19926,37123,CONSUMER,USER,Aprovado,2020-11-28 20:02:52,7,2304.0,1781.63,"522,37",10
19927,25992,CONSUMER,USER,Não Autorizado,2020-03-07 13:25:09,8,1063.74,0.0,"1063,74",0
19928,68471,CONSUMER,BIZ,Aprovado,2020-12-31 01:24:44,10,3762.0,1528.87,"2233,13",0
19929,17834,CONSUMER,USER,Aprovado,2020-10-30 09:18:49,1,1812.1,0.0,"1812,1",0
19930,62193,CONSUMER,USER,Não Autorizado,2020-08-04 22:29:48,7,2727.5,2033.74,"693,76",0
19931,93702,CONSUMER,USER,Não Autorizado,2020-12-04 02:53:55,1,330.06,0.0,"330,06",10
19932,684,CONSUMER,BIZ,Aprovado,2020-12-06 22:24:12,10,2596.99,0.0,"2596,99",0
19933,16567,CONSUMER,USER,Não Autorizado,2020-07-06 11:12:54,1,3949.0,1342.55,"2606,45",0
19934,81493,CONSUMER,BIZ,Erro,2020-06-20 18:39:07,9,1513.45,0.0,"1513,45",0
19935,56250,CONSUMER,USER,Aprovado,2020-12-09 07:30:53,1,4474.0,0.0,4474,0
19936,12656,CONSUMER,USER,Aprovado,2020-04-01 11:37:17,8,3380.0,0.0,3380,0
19937,73234,CONSUMER,BIZ,Não Autorizado,2020-12-05 18:54:23,2,1359.78,236.99,"1122,79",0
19938,86305,CONSUMER,USER,Aprovado,2020-12-27 23:45:11,7,245.15,0.0,"245,15",0
19939,90727,CONSUMER,USER,Aprovado,2020-04-15 18:32:04,8,1980.64,0.0,"1980,64",0
19940,17758,CONSUMER,BIZ,Erro,2020-12-16 03:11:41,2,3120.0,3120.0,0,0
19941,49773,CONSUMER,USER,Aprovado,2020-11-06 07:05:03,7,2174.64,0.0,"2174,64",0
19942,9711,CONSUMER,BIZ,Erro,2020-09-19 14:24:00,2,1445.38,1445.38,0,0
19943,86208,CONSUMER,BIZ,Aprovado,2020-10-26 00:20:49,6,2313.55,0.0,"2313,55",0
19944,25283,CONSUMER,BIZ,Aprovado,2020-03-09 06:07:31,2,2613.72,1215.55,"1398,17",0
19945,79775,CONSUMER,USER,Erro,2020-11-01 05:59:33,8,3221.09,0.0,"3221,09",0
19946,89397,CONSUMER,USER,Não Autorizado,2020-07-13 21:59:34,8,135.5,135.5,0,0
19947,66618,CONSUMER,USER,Aprovado,2020-12-31 02:53:13,7,2168.13,0.0,"2168,13",0
19948,68278,CONSUMER,USER,Aprovado,2020-08-26 04:50:22,1,3406.0,3406.0,0,0
19949,40716,CONSUMER,BIZ,Aprovado,2020-11-18 10:43:50,5,2590.16,2590.16,0,0
19950,53199,CONSUMER,USER,Erro,2020-12-26 17:25:54,1,479.0,0.0,479,0
19951,31240,CONSUMER,BIZ,Não Autorizado,2020-12-15 03:59:22,6,4873.61,4873.61,0,0
19952,34329,CONSUMER,BIZ,Erro,2020-12-19 23:57:14,2,344.97,0.0,"344,97",0
19953,95951,CONSUMER,BIZ,Aprovado,2020-09-20 12:44:52,10,1816.0,363.86,"1452,14",0
19954,66324,CONSUMER,USER,Aprovado,2020-08-15 06:43:08,1,4425.68,0.0,"4425,68",0
19955,19665,CONSUMER,USER,Aprovado,2020-05-31 03:43:04,8,1327.0,0.0,1327,0
19956,20807,CONSUMER,BIZ,Não Autorizado,2020-04-11 18:17:27,6,2316.0,2316.0,0,0
19957,97176,CONSUMER,USER,Aprovado,2020-05-23 18:11:41,1,1799.0,1699.18,"99,82",0
19958,29616,CONSUMER,USER,Não Autorizado,2020-11-21 04:09:25,8,3820.0,0.0,3820,0
19959,73327,CONSUMER,BIZ,Não Autorizado,2020-09-29 20:10:57,6,1824.13,1824.13,0,10
19960,70992,CONSUMER,BIZ,Aprovado,2020-12-04 03:49:55,6,2143.0,2143.0,0,10
19961,68739,CONSUMER,USER,Não Autorizado,2020-07-16 13:03:51,8,1837.0,1095.01,"741,99",0
19962,61100,CONSUMER,USER,Erro,2020-09-20 15:01:22,1,1392.01,1392.01,0,0
19963,43673,CONSUMER,USER,Aprovado,2020-11-14 11:38:23,7,2254.02,0.0,"2254,02",0
19964,50790,CONSUMER,BIZ,Aprovado,2020-11-18 14:28:31,2,679.35,0.0,"679,35",0
19965,66191,CONSUMER,USER,Erro,2020-11-25 08:34:17,8,1193.0,1193.0,0,0
19966,94860,CONSUMER,USER,Aprovado,2020-10-16 21:44:33,1,4990.62,4990.62,0,0
19967,629,CONSUMER,USER,Aprovado,2020-11-24 02:48:23,1,2461.7,0.0,"2461,7",0
19968,74239,CONSUMER,USER,Aprovado,2020-12-26 12:11:11,8,2158.0,2158.0,0,0
19969,9439,CONSUMER,BIZ,Aprovado,2020-10-30 21:45:28,2,4838.11,2076.31,"2761,8",0
19970,76595,CONSUMER,USER,Erro,2020-03-23 21:51:13,7,4252.0,4252.0,0,10
19971,91011,CONSUMER,USER,Aprovado,2020-12-25 23:50:51,8,1351.0,0.0,1351,0
19972,29622,CONSUMER,USER,Aprovado,2020-11-22 16:00:40,7,898.0,898.0,0,0
19973,68675,CONSUMER,USER,Não Autorizado,2020-05-12 23:17:06,7,2292.0,2292.0,0,0
19974,71517,CONSUMER,USER,Não Autorizado,2020-11-30 22:12:04,8,1053.42,0.0,"1053,42",0
19975,4550,CONSUMER,BIZ,Aprovado,2020-07-07 10:27:15,6,383.67,220.71,"162,96",0
19976,68583,CONSUMER,BIZ,Aprovado,2020-12-16 08:48:31,3,1100.26,1100.26,0,0
19977,29978,CONSUMER,USER,Aprovado,2020-06-25 14:03:56,1,3150.89,2198.86,"952,03",0
19978,60037,CONSUMER,USER,Erro,2020-11-16 05:48:44,1,4591.87,0.0,"4591,87",0
19979,42871,CONSUMER,BIZ,Aprovado,2020-05-17 17:36:25,5,2792.35,2792.35,0,0
19980,20609,CONSUMER,USER,Erro,2020-10-31 22:53:11,8,3992.2,3717.61,"274,59",0
19981,95243,CONSUMER,USER,Aprovado,2020-12-17 21:00:37,8,3689.0,0.0,3689,0
19982,17868,CONSUMER,BIZ,Erro,2020-05-11 21:23:53,5,2554.46,0.0,"2554,46",0
19983,68647,CONSUMER,BIZ,Aprovado,2020-02-10 19:16:23,6,4711.5,4711.5,0,0
19984,96683,CONSUMER,USER,Erro,2020-10-05 11:34:07,8,4784.5,4784.5,0,0
19985,37386,CONSUMER,BIZ,Aprovado,2020-03-15 06:41:07,4,3576.0,3576.0,0,0
19986,70281,CONSUMER,BIZ,Aprovado,2020-11-07 23:38:18,4,4952.0,0.0,4952,0
19987,47746,CONSUMER,USER,Aprovado,2020-12-15 02:47:21,1,890.0,0.0,890,0
19988,24967,CONSUMER,USER,Aprovado,2020-12-31 02:36:00,8,806.0,709.12,"96,88",0
19989,29029,CONSUMER,USER,Aprovado,2020-10-13 10:06:31,1,1691.37,0.0,"1691,37",0
19990,33348,CONSUMER,BIZ,Aprovado,2020-06-28 11:49:24,6,1552.57,1393.27,"159,3",10
19991,27438,CONSUMER,USER,Erro,2020-11-11 17:57:32,1,4177.0,0.0,4177,0
19992,9053,CONSUMER,BIZ,Erro,2020-08-12 08:49:02,2,4257.89,0.0,"4257,89",0
19993,24898,CONSUMER,USER,Aprovado,2020-11-28 08:13:50,1,4728.0,2775.81,"1952,19",0
19994,12585,CONSUMER,USER,Não Autorizado,2020-09-05 13:08:28,7,2265.57,2265.57,0,0
19995,27107,CONSUMER,USER,Aprovado,2020-08-05 16:30:04,7,2951.82,1310.59,"1641,23",0
19996,94786,CONSUMER,BIZ,Aprovado,2020-07-06 01:23:01,6,2848.73,2170.94,"677,79",0
19997,10059,CONSUMER,USER,Aprovado,2020-06-12 13:17:56,7,902.58,902.58,0,0
19998,93779,CONSUMER,USER,Aprovado,2020-06-23 13:46:12,8,2738.0,2738.0,0,0
19999,89854,CONSUMER,USER,Erro,2020-11-16 06:10:25,1,4041.72,4041.72,0,10
20000,60320,CONSUMER,USER,Aprovado,2020-10-19 00:23:57,1,1883.22,1883.22,0,0
20001,56767,CONSUMER,USER,Aprovado,2020-12-30 00:45:38,1,4308.0,0.0,4308,0
20002,9006,CONSUMER,USER,Erro,2020-12-13 07:06:43,8,199.39,199.39,0,0
20003,1194,CONSUMER,USER,Aprovado,2020-11-11 05:22:57,8,4596.0,2461.51,"2134,49",0
20004,71247,CONSUMER,USER,Aprovado,2020-06-25 04:52:19,1,1111.0,1111.0,0,0
20005,82395,CONSUMER,BIZ,Aprovado,2020-11-03 11:13:43,2,1615.68,768.24,"847,44",0
20006,79422,CONSUMER,BIZ,Não Autorizado,2020-02-02 04:25:09,6,4791.0,713.42,"4077,58",10
20007,39092,CONSUMER,USER,Erro,2020-12-07 18:05:31,8,4438.23,4438.23,0,10
20008,36996,CONSUMER,BIZ,Não Autorizado,2020-12-26 23:38:46,4,366.0,0.0,366,10
20009,11041,CONSUMER,USER,Erro,2020-05-06 20:33:33,8,2613.0,2613.0,0,0
20010,81314,CONSUMER,USER,Aprovado,2020-11-26 14:17:53,1,1313.66,541.45,"772,21",0
20011,62687,CONSUMER,USER,Não Autorizado,2020-11-21 08:22:37,1,1034.0,659.1,"374,9",0
20012,52108,CONSUMER,USER,Aprovado,2020-02-09 00:54:42,1,4793.0,0.0,4793,0
20013,22946,CONSUMER,USER,Não Autorizado,2020-12-07 08:35:48,8,1711.0,991.62,"719,38",0
20014,95047,CONSUMER,USER,Erro,2020-09-01 11:09:35,1,3542.01,2438.3,"1103,71",0
20015,28492,CONSUMER,USER,Aprovado,2020-08-15 22:26:35,7,1645.97,787.7,"858,27",0
20016,84065,CONSUMER,USER,Aprovado,2020-10-20 07:48:53,7,1033.64,0.0,"1033,64",10
20017,22852,CONSUMER,USER,Erro,2020-11-02 17:40:06,1,1637.23,11.44,"1625,79",0
20018,45739,CONSUMER,USER,Aprovado,2020-12-29 21:16:22,1,3528.0,3528.0,0,0
20019,38179,CONSUMER,USER,Aprovado,2020-06-14 01:56:04,7,3113.07,0.0,"3113,07",0
20020,49242,CONSUMER,BIZ,Aprovado,2020-06-22 19:22:22,2,81.0,0.0,81,"4,05"
20021,82217,CONSUMER,USER,Não Autorizado,2020-11-21 01:26:24,1,469.0,0.0,469,0
20022,61701,CONSUMER,USER,Não Autorizado,2020-10-10 22:51:27,1,3507.23,0.0,"3507,23",0
20023,89342,CONSUMER,USER,Aprovado,2020-08-13 13:29:55,8,788.92,0.0,"788,92",0
20024,54502,CONSUMER,USER,Erro,2020-08-10 11:55:38,8,3769.0,3240.49,"528,51",0
20025,3698,CONSUMER,USER,Erro,2020-10-04 10:57:13,1,2198.0,0.0,2198,10
20026,66513,CONSUMER,USER,Não Autorizado,2020-12-30 09:11:29,8,1447.24,820.04,"627,2",0
20027,82184,CONSUMER,USER,Não Autorizado,2020-08-19 02:41:10,1,49.98,22.16,"27,82",0
20028,72768,CONSUMER,USER,Aprovado,2020-05-28 11:36:12,8,1848.0,1287.98,"560,02",0
20029,19945,CONSUMER,USER,Aprovado,2020-10-20 10:42:26,8,520.71,105.36,"415,35",10
20030,61730,CONSUMER,USER,Aprovado,2020-10-01 20:17:47,1,1952.0,1196.71,"755,29",0
20031,80933,CONSUMER,BIZ,Aprovado,2020-12-30 07:47:03,5,2128.0,2128.0,0,0
20032,75028,CONSUMER,USER,Erro,2020-10-07 05:44:27,1,2135.0,322.48,"1812,52",10
20033,54769,CONSUMER,BIZ,Aprovado,2020-10-19 21:56:55,6,3353.62,3353.62,0,0
20034,44216,CONSUMER,BIZ,Não Autorizado,2020-10-09 14:32:36,10,2442.31,2442.31,0,0
20035,16578,CONSUMER,USER,Aprovado,2020-11-05 02:38:54,7,107.0,0.0,107,0
20036,61970,CONSUMER,USER,Aprovado,2020-08-09 13:33:40,1,3752.0,1468.67,"2283,33",0
20037,26973,CONSUMER,USER,Aprovado,2020-09-09 05:32:36,8,3353.24,312.84,"3040,4",0
20038,2968,CONSUMER,USER,Não Autorizado,2020-12-26 03:26:03,7,1261.05,1261.05,0,0
20039,75951,CONSUMER,BIZ,Aprovado,2020-04-27 06:18:06,6,4697.9,4015.0,"682,9",0
20040,39294,CONSUMER,USER,Não Autorizado,2020-09-01 01:02:01,8,2633.0,0.0,2633,0
20041,14680,CONSUMER,USER,Aprovado,2020-10-06 05:41:58,1,2706.0,1631.13,"1074,87",10
20042,72748,CONSUMER,BIZ,Erro,2020-09-15 12:22:25,2,4401.6,4401.6,0,0
20043,11499,CONSUMER,USER,Aprovado,2020-08-03 18:14:55,7,1776.87,1070.33,"706,54",0
20044,30334,CONSUMER,BIZ,Aprovado,2020-11-21 01:54:53,6,4290.56,0.0,"4290,56",10
20045,46867,CONSUMER,USER,Aprovado,2020-03-01 17:59:17,8,3764.16,3764.16,0,0
20046,42673,CONSUMER,USER,Aprovado,2020-01-16 08:29:58,8,1266.01,902.54,"363,47",0
20047,48569,CONSUMER,BIZ,Aprovado,2020-11-04 23:53:39,3,2244.0,2244.0,0,0
20048,18071,CONSUMER,USER,Erro,2020-10-24 18:34:09,1,3874.56,0.0,"3874,56",0
20049,84644,CONSUMER,USER,Não Autorizado,2020-12-21 20:26:32,1,848.0,848.0,0,0
20050,63053,CONSUMER,USER,Aprovado,2020-08-21 13:18:41,1,3151.32,0.0,"3151,32",10
20051,74679,CONSUMER,USER,Aprovado,2020-09-23 06:51:34,1,555.97,555.97,0,0
20052,81672,CONSUMER,USER,Erro,2020-12-12 07:00:40,8,1233.66,0.0,"1233,66",0
20053,22725,CONSUMER,USER,Não Autorizado,2020-10-04 05:56:06,1,1183.86,0.0,"1183,86",0
20054,92467,CONSUMER,BIZ,Aprovado,2020-12-22 11:37:34,4,2548.54,2548.54,0,0
20055,86523,CONSUMER,USER,Não Autorizado,2020-12-02 22:39:51,7,2570.0,1126.09,"1443,91",0
20056,96249,CONSUMER,BIZ,Não Autorizado,2020-09-19 10:10:17,5,4514.81,2406.77,"2108,04",0
20057,91310,CONSUMER,USER,Aprovado,2020-12-13 15:12:47,8,1300.37,1300.37,0,10
20058,543,CONSUMER,BIZ,Aprovado,2020-07-31 21:25:12,2,3237.0,3237.0,0,0
20059,23054,CONSUMER,USER,Aprovado,2020-09-24 06:58:53,1,2062.72,0.0,"2062,72",0
20060,72764,CONSUMER,USER,Aprovado,2020-12-20 11:20:28,7,3654.0,3654.0,0,0
20061,43296,CONSUMER,BIZ,Não Autorizado,2020-11-01 07:25:23,5,2166.0,0.0,2166,10
20062,30164,CONSUMER,BIZ,Aprovado,2020-11-15 17:38:41,2,4526.92,4526.92,0,0
20063,64573,CONSUMER,BIZ,Aprovado,2020-10-22 14:21:38,3,130.72,130.72,0,0
20064,5051,CONSUMER,USER,Erro,2020-06-01 21:25:03,1,2112.0,0.0,2112,0
20065,81125,CONSUMER,USER,Erro,2020-06-05 01:57:44,1,3749.0,1209.95,"2539,05",10
20066,25489,CONSUMER,USER,Aprovado,2020-12-06 18:25:38,1,4424.79,931.54,"3493,25",0
20067,29959,CONSUMER,USER,Não Autorizado,2020-11-23 05:01:44,1,1863.0,0.0,1863,0
20068,35399,CONSUMER,BIZ,Não Autorizado,2020-11-21 20:52:22,6,4480.38,4480.38,0,0
20069,60055,CONSUMER,USER,Aprovado,2020-09-30 23:05:58,1,561.0,561.0,0,0
20070,91068,CONSUMER,BIZ,Erro,2020-11-02 20:04:43,5,4518.0,0.0,4518,0
20071,36421,CONSUMER,BIZ,Erro,2020-12-31 04:31:49,2,302.03,0.0,"302,03",0
20072,38508,CONSUMER,BIZ,Aprovado,2020-12-20 19:32:36,3,492.16,31.63,"460,53",0
20073,85985,CONSUMER,USER,Não Autorizado,2020-12-03 14:47:47,7,4919.13,2663.25,"2255,88",0
20074,3816,CONSUMER,BIZ,Erro,2020-12-22 11:36:37,6,1389.4,1389.4,0,0
20075,24876,CONSUMER,USER,Aprovado,2020-11-10 18:53:16,7,1157.22,0.0,"1157,22",0
20076,73932,CONSUMER,BIZ,Aprovado,2020-12-03 17:29:34,3,386.68,386.68,0,0
20077,47716,CONSUMER,USER,Aprovado,2020-10-09 17:11:41,8,1709.0,395.39,"1313,61",0
20078,30175,CONSUMER,USER,Erro,2020-08-20 22:23:41,8,617.0,0.0,617,0
20079,63948,CONSUMER,USER,Aprovado,2020-10-12 14:06:00,1,1628.0,466.41,"1161,59",0
20080,54781,CONSUMER,USER,Aprovado,2020-11-30 06:06:36,1,3201.0,3201.0,0,0
20081,56956,CONSUMER,USER,Aprovado,2020-02-04 07:55:29,1,2642.0,2642.0,0,0
20082,57863,CONSUMER,BIZ,Não Autorizado,2020-08-18 11:50:11,10,1105.0,0.0,1105,0
20083,34627,CONSUMER,USER,Aprovado,2020-10-28 02:22:53,1,3699.12,2950.68,"748,44",0
20084,94006,CONSUMER,BIZ,Aprovado,2020-12-05 11:27:57,4,2873.0,748.29,"2124,71",0
20085,9985,CONSUMER,BIZ,Aprovado,2020-12-07 19:07:06,6,571.0,330.2,"240,8",0
20086,49200,CONSUMER,USER,Não Autorizado,2020-09-27 10:42:37,8,590.0,590.0,0,0
20087,75167,CONSUMER,USER,Aprovado,2020-11-07 09:20:41,1,2142.87,1097.98,"1044,89",0
20088,31569,CONSUMER,USER,Aprovado,2020-08-17 08:20:48,7,3601.64,0.0,"3601,64",0
20089,22658,CONSUMER,USER,Erro,2020-11-23 21:43:55,1,926.0,904.73,"21,27",0
20090,16398,CONSUMER,USER,Erro,2020-12-19 23:02:05,7,4449.17,3244.71,"1204,46",0
20091,859,CONSUMER,BIZ,Não Autorizado,2020-10-25 14:44:46,9,4448.0,4448.0,0,0
20092,64249,CONSUMER,BIZ,Aprovado,2020-05-28 03:19:04,2,2469.57,2469.57,0,10
20093,63242,CONSUMER,BIZ,Não Autorizado,2020-12-12 21:18:26,10,4594.6,499.68,"4094,92",0
20094,49225,CONSUMER,USER,Não Autorizado,2020-09-13 21:42:55,7,861.0,861.0,0,0
20095,82362,CONSUMER,USER,Não Autorizado,2020-09-14 22:29:01,1,1949.0,1131.2,"817,8",0
20096,88761,CONSUMER,USER,Aprovado,2020-07-07 16:51:23,1,3271.0,3271.0,0,0
20097,26513,CONSUMER,BIZ,Não Autorizado,2020-12-28 18:24:20,3,4542.75,0.0,"4542,75",0
20098,99757,CONSUMER,USER,Não Autorizado,2020-12-30 20:05:58,7,1797.59,0.0,"1797,59",0
20099,13210,CONSUMER,USER,Aprovado,2020-12-18 06:40:32,1,3450.0,3450.0,0,10
